filter,id,slug,title,href,Name,Appearances,Affiliations,Locations,Gender,Dimensions,species,Vehicles,Weapons,Terrain,Climate,Creature,droid
Characters,616b2de0bab29492a01ad05b,sonsigo-and-munduri,Sonsigo and Munduri,https://www.starwars.com/databank/sonsigo-and-munduri,Sonsigo and Munduri,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)",(),"(('databank', 'mazs-castle', ""Maz's Castle""),)","(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b330128b00492a01ad05b,sskeer,Sskeer,https://www.starwars.com/databank/sskeer,Sskeer,"((None, None, 'Star Wars: The High Republic'),)",(),(),(),(),"(('databank', 'trandoshan', 'Trandoshan'),)",(),(),(),(),(),()
Characters,616b36bbbb93b492a01ad05b,stak,Stak,https://www.starwars.com/databank/stak,Stak,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),"(('Dimensions', 'height-1-56m', 'Height: 1.56m'),)",(),(),(),(),(),(),()
Characters,616b2a5b9beff492a01ad05b,stass-allie,Stass Allie,https://www.starwars.com/databank/stass-allie,Stass Allie,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'))","(('databank', 'jedi-order', 'Jedi Order'),)","(('databank', 'coruscant', 'Coruscant'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-8m', 'Height: 1.8m'),)",(),"(('databank', 'barc-speeder', 'BARC Speeder'),)","(('databank', 'lightsaber', 'Lightsaber'),)",(),(),(),()
Characters,616b28e1b9c63492a01ad05b,steela-gerrera,Steela Gerrera,https://www.starwars.com/databank/steela-gerrera,Steela Gerrera,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'onderon-rebels', 'Onderon Rebels'),)","(('databank', 'onderon', 'Onderon'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-79m', 'Height: 1.79m'),)",(),(),"(('databank', 'blaster-pistol', 'Blaster Pistol'), ('databank', 'blaster-rifle', 'Blaster Rifle'), ('databank', 'droid-popper', 'Droid Popper'))",(),(),(),()
Characters,616b3495450b7492a01ad05b,stekan-sculdun,Stekan Sculdun,https://www.starwars.com/databank/stekan-sculdun,Stekan Sculdun,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b32606a0a1492a01ad05b,stellan-gios,Stellan Gios,https://www.starwars.com/databank/stellan-gios,Stellan Gios,"((None, None, 'Star Wars: The High Republic'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b300076e0a492a01ad05b,stomeroni-starck,Stomeroni Starck,https://www.starwars.com/databank/stomeroni-starck,Stomeroni Starck,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-resistance', 'The Resistance'),)",(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)","(('databank', 'resistance-x-wing', 'Resistance X-Wing'),)","(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b2dba8620b492a01ad05b,strono-cookie-tuggs,"Strono ""Cookie"" Tuggs",https://www.starwars.com/databank/strono-cookie-tuggs,"Strono ""Cookie"" Tuggs","(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)",(),"(('databank', 'mazs-castle', ""Maz's Castle""), ('databank', 'batuu', 'Batuu'), ('databank', 'black-spire-outpost', 'Black Spire Outpost'))","(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b2dd8f0433492a01ad05b,sudswater-dillifay-glon,Sudswater Dillifay Glon,https://www.starwars.com/databank/sudswater-dillifay-glon,Sudswater Dillifay Glon,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)",(),"(('databank', 'mazs-castle', ""Maz's Castle""),)","(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b28e3d960b492a01ad05b,sugi-character,Sugi (Character),https://www.starwars.com/databank/sugi,Sugi (Character),"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),(),"(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-82m', 'Height: 1.82m'),)","(('species', 'zabrak', 'Zabrak'),)",(),(),(),(),(),()
Characters,616b33fa321d7492a01ad05b,sully-stark,Sully Stark,https://www.starwars.com/databank/sully-stark,Sully Stark,(),(),(),(),(),(),"(('databank', 't-47-airspeeder', 'T-47 airspeeder'),)",(),(),(),(),()
Characters,616b344dc3188492a01ad05b,supervisor-blevin,Supervisor Blevin,https://www.starwars.com/databank/supervisor-blevin,Supervisor Blevin,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b28e582076492a01ad05b,supreme-chancellor-valorum,Supreme Chancellor Valorum,https://www.starwars.com/databank/supreme-chancellor-valorum,Supreme Chancellor Valorum,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'),)",(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-83m', 'Height: 1.83m'),)",(),(),(),(),(),(),()
Characters,616b2b5c0f4ab492a01ad05b,supreme-leader-kylo-ren,Supreme Leader Kylo Ren,https://www.starwars.com/databank/kylo-ren,Supreme Leader Kylo Ren,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'), ('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'), ('series', 'star-wars-resistance', 'Star Wars Resistance'), ('games-apps', 'x-wing-fighter-star-wars-arcade', 'X-wing Fighter - Star Wars Arcade'))","(('databank', 'the-first-order', 'The First Order'),)",(),"(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)","(('databank', 'kylo-rens-command-shuttle', ""Kylo Ren's Command Shuttle""), ('databank', 'finalizer', 'Finalizer'), ('databank', 'tie-silencer', 'TIE silencer'), ('databank', 'the-supremacy', 'The Supremacy'))","(('databank', 'kylo-rens-lightsaber', ""Kylo Ren's Lightsaber""),)",(),(),(),()
Characters,616b2c9f75536492a01ad05b,supreme-leader-snoke,Supreme Leader Snoke,https://www.starwars.com/databank/supreme-leader-snoke,Supreme Leader Snoke,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'), ('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'))","(('databank', 'the-first-order', 'The First Order'),)","(('databank', 'snokes-throne-room', ""Snoke's Throne Room""),)","(('Gender', 'male', 'Male'),)",(),(),"(('databank', 'the-supremacy', 'The Supremacy'),)",(),(),(),(),()
Characters,616b33215a381492a01ad05b,suu-lawquane,Suu Lawquane,https://www.starwars.com/databank/suu-lawquane,Suu Lawquane,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'))",(),"(('databank', 'saleucami', 'Saleucami'),)","(('Gender', 'female', 'Female'),)",(),"(('databank', 'twi-lek', ""Twi'lek""),)",(),(),(),(),(),()
Characters,616b28e745a40492a01ad05b,sy-snootles,Sy Snootles,https://www.starwars.com/databank/sy-snootles,Sy Snootles,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))",(),(),"(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-65m', 'Height: 1.65m'),)","(('species', 'pa-lowick', ""Pa'lowick""),)",(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b3062a9d47492a01ad05b,syke,Syke,https://www.starwars.com/databank/syke,Syke,"(('films', 'solo', 'Solo: A Star Wars Story'),)","(('databank', 'white-worms', 'White Worms'),)","(('databank', 'corellia', 'Corellia'), ('databank', 'white-worms-den', ""White Worms' den""))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-75m', 'Height: 1.75m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b379fecfbc492a01ad05b,sylar-saris,Sylar Saris,https://www.starwars.com/databank/sylar-saris,Sylar Saris,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),"(('Dimensions', 'height-2-04m', 'Height: 2.04m'),)",(),(),(),(),(),(),()
Characters,616b30f2dd18a492a01ad05b,synara-san,Synara San,https://www.starwars.com/databank/synara-san,Synara San,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),"(('Gender', 'female', 'Female'),)",(),"(('databank', 'mirialan', 'Mirialan'),)",(),(),(),(),(),()
Characters,616b34271b5fe492a01ad05b,syril-karn,Syril Karn,https://www.starwars.com/databank/syril-karn,Syril Karn,"(('series', 'andor', 'Andor'),)",(),(),"(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b3139f8b63492a01ad05b,t3-k10,T3-K10,https://www.starwars.com/databank/t3-k10,T3-K10,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),"(('databank', 'colossus', 'Colossus'),)",(),(),(),(),(),(),(),(),()
Characters,616b33cd9312d492a01ad05b,taanti,Taanti,https://www.starwars.com/databank/taanti,Taanti,(),(),"(('databank', 'freetown-mos-pelgo', 'Freetown (Mos Pelgo)'),)",(),(),"(('databank', 'weequay', 'Weequay'),)",(),(),(),(),(),()
Characters,616b3470dc23f492a01ad05b,taga,Taga,https://www.starwars.com/databank/taga,Taga,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b28eae897c492a01ad05b,tal-merrik,Tal Merrik,https://www.starwars.com/databank/tal-merrik,Tal Merrik,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'death-watch', 'Death Watch'),)","(('Locations', 'kalevala', 'Kalevala'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-85m', 'Height: 1.85m'),)",(),(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b34077211f492a01ad05b,tala-durith,Tala Durith,https://www.starwars.com/databank/tala-durith,Tala Durith,(),(),(),(),(),(),(),(),(),(),(),()
Characters,616b2f6a5f114492a01ad05b,tallie-lintra,Tallie Lintra,https://www.starwars.com/databank/tallie-lintra,Tallie Lintra,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-resistance', 'The Resistance'), ('databank', 'blue-squadron', 'Blue Squadron'))","(('databank', 'd-qar', ""D'Qar""), ('Locations', 'pippip-3', 'Pippip 3'))","(('Gender', 'female', 'Female'),)",(),"(('species', 'human', 'Human'),)","(('databank', 'a-wing-fighter', 'A-wing Fighter'),)","(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b306e167f6492a01ad05b,tam-ryvora,Tam Ryvora,https://www.starwars.com/databank/tam-ryvora,Tam Ryvora,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),"(('databank', 'colossus', 'Colossus'),)","(('Gender', 'female', 'Female'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b28ec9043c492a01ad05b,tan-divo,Tan Divo,https://www.starwars.com/databank/tan-divo,Tan Divo,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'galactic-republic', 'Galactic Republic'),)","(('databank', 'coruscant', 'Coruscant'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-8m', 'Height: 1.8m'),)",(),(),"(('databank', 'blaster-pistol', 'Blaster Pistol'),)",(),(),(),()
Characters,616b34d827829492a01ad05b,tara-rashin,Tara Rashin,https://www.starwars.com/databank/tara-rashin,Tara Rashin,"(('games-apps', 'star-wars-tales-from-the-galaxy-s-edge', ""Star Wars: Tales from the Galaxy's Edge""),)",(),"(('databank', 'batuu', 'Batuu'), ('databank', 'black-spire-outpost', 'Black Spire Outpost'))",(),(),(),(),(),(),(),(),()
Characters,616b3447e7183492a01ad05b,taramyn-barcona,Taramyn Barcona,https://www.starwars.com/databank/taramyn-barcona,Taramyn Barcona,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b28ee30ad4492a01ad05b,tarfful,Tarfful,https://www.starwars.com/databank/tarfful,Tarfful,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'),)","(('databank', 'kashyyyk', 'Kashyyyk'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-2-32m', 'Height: 2.32m'),)","(('databank', 'wookiee', 'Wookiee'),)","(('Vehicles', 'wookiee-flying-catamaran', 'Wookiee Flying Catamaran'),)","(('databank', 'blaster-rifle', 'Blaster Rifle'), ('databank', 'bowcaster', 'Bowcaster'))",(),(),(),()
Characters,61d663a1a1d143f945a838bc,tasi-lowa,Tasi Lowa,https://www.starwars.com/databank/tasi-lowa,Tasi Lowa,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),"(('Dimensions', 'height-1-6m', 'Height: 1.6m'),)","(('databank', 'zygerrian', 'Zygerrian'),)",(),(),(),(),(),()
Characters,616b297a4a9e3492a01ad05b,taskmaster-myles-grint,Taskmaster Myles Grint,https://www.starwars.com/databank/taskmaster-myles-grint,Taskmaster Myles Grint,(),(),"(('databank', 'imperial-academy', 'Imperial Academy'),)","(('Gender', 'male', 'Male'),)",(),(),(),(),(),(),(),()
Characters,616b2b9d55136492a01ad05b,tasu-leech,Tasu Leech,https://www.starwars.com/databank/tasu-leech,Tasu Leech,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)","(('databank', 'kanjiklub', 'Kanjiklub'),)",(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-57m', 'Height: 1.57m'),)",(),(),"(('databank', 'blaster-rifle', 'Blaster Rifle'),)",(),(),(),()
Characters,616b28f91bc47492a01ad05b,taun-we,Taun We,https://www.starwars.com/databank/taun-we,Taun We,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'))","(('databank', 'galactic-republic', 'Galactic Republic'),)","(('databank', 'kamino', 'Kamino'),)","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-2-13m', 'Height: 2.13m'),)","(('databank', 'kaminoan', 'Kaminoan'),)",(),(),(),(),(),()
Characters,616b34b1f3b78492a01ad05b,tawni-ames,Tawni Ames,https://www.starwars.com/databank/tawni-ames,Tawni Ames,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b345196dac492a01ad05b,tay-kolma,Tay Kolma,https://www.starwars.com/databank/tay-kolma,Tay Kolma,"(('series', 'andor', 'Andor'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b349b4ea5a492a01ad05b,tay-0,TAY-0,https://www.starwars.com/databank/tay-0,TAY-0,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Characters,616b2ddd9d22b492a01ad05b,taybin-ralorsa,Taybin Ralorsa,https://www.starwars.com/databank/taybin-ralorsa,Taybin Ralorsa,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)",(),"(('databank', 'mazs-castle', ""Maz's Castle""),)","(('Gender', 'female', 'Female'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b2bedccaae492a01ad05b,tc-14,TC-14,https://www.starwars.com/databank/tc-14,TC-14,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'),)","(('databank', 'trade-federation', 'Trade Federation'),)","(('databank', 'naboo', 'Naboo'),)",(),"(('Dimensions', 'height-1-67m', 'Height: 1.67m'),)",(),"(('Vehicles', 'droid-control-ship', 'Droid Control Ship'), ('Vehicles', 'saak-ak', 'Saak’ak'))",(),(),(),(),"(('databank', 'protocol-droid', 'Protocol Droid'),)"
Characters,616b2a75aa6f8492a01ad05b,tech,Tech,https://www.starwars.com/databank/tech,Tech,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'), ('databank', 'clone-force-99-bad-batch', 'Clone Force 99 ""The Bad Batch""'))","(('Locations', 'anaxes', 'Anaxes'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-82m', 'Height: 1.82m'),)",(),"(('databank', 'marauder', 'Marauder'),)",(),(),(),(),()
Characters,616b2befd34c2492a01ad05b,teckla-minnau,Teckla Minnau,https://www.starwars.com/databank/teckla-minnau,Teckla Minnau,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-senate', 'Galactic Senate'), ('Affiliations', 'royal-house-of-naboo', 'Royal House of Naboo'))","(('databank', 'coruscant', 'Coruscant'), ('databank', 'naboo', 'Naboo'), ('databank', 'scipio', 'Scipio'))","(('Gender', 'female', 'Female'),)","(('Dimensions', 'height-1-68m', 'Height: 1.68m'),)","(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b2bf1d8f6b492a01ad05b,tee-va,Tee Va,https://www.starwars.com/databank/tee-va,Tee Va,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),"(('databank', 'mandalore', 'Mandalore'), ('databank', 'zygerria', 'Zygerria'), ('Locations', 'mooga', 'Mooga'))","(('Gender', 'male', 'Male'),)",(),"(('species', 'moogan', 'Moogan'),)",(),(),(),(),(),()
Characters,616b2bf3d112e492a01ad05b,tee-watt-kaa,Tee Watt Kaa,https://www.starwars.com/databank/tee-watt-kaa,Tee Watt Kaa,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),"(('Locations', 'maridun', 'Maridun'),)","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-03m', 'Height: 1.03m'),)","(('databank', 'lurmen', 'Lurmen'),)",(),(),(),(),(),()
Characters,616b2b1c3f139492a01ad05b,teebo,Teebo,https://www.starwars.com/databank/teebo,Teebo,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'),)","(('databank', 'rebel-alliance', 'Rebel Alliance'),)","(('databank', 'endor', 'Endor'), ('Locations', 'ewok-village', 'Ewok Village'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-3m', 'Height: 1.3m'),)","(('databank', 'ewok', 'Ewok'),)",(),(),(),(),(),()
Characters,616b33f2b794e492a01ad05b,teeka,Teeka,https://www.starwars.com/databank/teeka,Teeka,"(('series', 'obi-wan-kenobi', 'Obi-Wan Kenobi'),)",(),"(('databank', 'tatooine', 'Tatooine'),)",(),(),"(('databank', 'jawa', 'Jawa'),)",(),(),(),(),(),()
Characters,616b2bf5bb187492a01ad05b,teemto-pagalies,Teemto Pagalies,https://www.starwars.com/databank/teemto-pagalies,Teemto Pagalies,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'),)",(),"(('databank', 'tatooine', 'Tatooine'), ('Locations', 'moonus-mandel', 'Moonus Mandel'))","(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-24m', 'Height: 1.24m'),)",(),"(('Vehicles', 'ipg-x1131-longtail-podracer', 'IPG-X1131 LongTail podracer'),)","(('Weapons', 'good-looks', 'Good looks'),)",(),(),(),()
Characters,616b2f48b6b3b492a01ad05b,temiri-blagg,Temiri Blagg,https://www.starwars.com/databank/temiri-blagg,Temiri Blagg,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)",(),"(('databank', 'canto-casino', 'Canto Casino'),)","(('Gender', 'male', 'Male'),)",(),"(('species', 'human', 'Human'),)",(),(),(),(),(),()
Characters,616b28fb52ef3492a01ad05b,tera-sinube,Tera Sinube,https://www.starwars.com/databank/tera-sinube,Tera Sinube,"(('series', 'obi-wan-kenobi', 'Obi-Wan Kenobi'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'jedi-order', 'Jedi Order'),)",(),"(('Gender', 'male', 'Male'),)","(('Dimensions', 'height-1-83m', 'Height: 1.83m'),)","(('databank', 'cosian', 'Cosian'),)",(),"(('databank', 'lightsaber', 'Lightsaber'),)",(),(),(),()
